id,trainername
10948,Team Plasma Shadow #1
10951,Team Plasma Shadow #2*
10953,Team Plasma Shadow #3*
10955,Team Plasma Zinzolin*
10978,Team Skull Grunt♂
10981,Team Skull Grunt♀Multi Battle with Grunt below
10982,Team Skull Grunt♂Multi Battle with Grunt above
10988,Team Skull Grunt♀
10991,Team Skull Grunt♂Double Battle with Grunt below
10992,Team Skull Grunt♀Double Battle with Grunt above
10995,Team Skull Grunt♀Double Battle with Grunt below
11030,Team Snagem Agrev
11031,Team Snagem Biden
11032,Team Snagem Driton
11033,Team Snagem Fusten
11034,Team Snagem Niver
11035,Team Snagem Wakin
11040,Team Snagem Fudlo
11041,Team Snagem Gaply
11042,Team Snagem Golit
11043,Team Snagem Hobble
11044,Team Snagem Jedo
11046,Team Snagem Jinok
11049,Sr. and Jr. Anna & Meg
11054,Sr. and Jr. Kate & Joy
11055,Sr. and Jr. Kim & Iris
11056,Sr. and Jr. Tyra & Ivy
11065,Teammates Anna & Meg
11070,Teammates Kate & Joy
11071,Teammates Kim & Iris
11072,Teammates Tyra & Ivy
11073,Three Brothers  Aric
11075,Three Sisters  Crystal
11077,Tomboy  Brooke
11078,Tomboy  Melody
11080,Tourist♀ Eriko
11081,Tourist♀ Fumiko
11082,Tourist♂ Haruto
11083,Tourist♀ Hiroko
11084,Tourist♀ Mari
11085,Tourist♀ Monami
11086,Tourist♂ Takemi
11087,Tourist♀ Tomoko
11088,Salon Maiden Anabel
11090,Tower Tycoon Palmer
11098,Traveling Girl  Kaila
11100,Trial Guide♂ Bronson
11101,Trial Guide♀ Katrina
11102,Triathlete♀ Abigail
11107,Triathlete♀ Allison
11108,Triathlete♂ Anthony
11109,Triathlete♂ Benjamin
11114,Triathlete♂ Caleb
11115,Triathlete♂ Chase
11116,Triathlete♀ Connor
11117,Triathlete♂ Dylan
11122,Triathlete♂ Isaiah
11127,Triathlete♂ Jacob
11128,Triathlete♀ Jasmine
11129,Triathlete♀ Katelyn
11134,Triathlete♀ Maria
11139,Triathlete♀  Abigail
11145,Triathlete♀ Alyssa
11152,Triathlete♂ Camden
11153,Triathlete♂ Camron
11155,Triathlete♀ Donny
11161,Triathlete♀ Isabella
11167,Triathlete♀ Isobel
11170,Triathlete♂ Julio
11176,Triathlete♀ Kyra
11182,Triathlete♀ Melina
11183,Triathlete♂ Pablo
11188,Triathlete♀ Taila
11189,Triathlete Anthony
11190,Triathlete Benjamin
11195,Triathlete Caleb
11196,Triathlete Chase
11197,Triathlete Denzel
11198,Triathlete Dolph
11199,Triathlete Dylan
11204,Triathlete Isaiah
11208,Triathlete Jacob
11209,Triathlete Jaylon
11210,Triathlete Karsen
11211,Triathlete Sloan
11212,Triathlete Vin
11213,Tuber♀ Austina
11214,Tuber♀ Carmen
11215,Tuber♂ Charlie
11216,Tuber♀ Gwen 
11217,Tuber♀ Lola
11222,Tuber♂ Ricky
11227,Tuber♂ Simon
11229,Tuber♂ Chandler
11231,Tuber♀ Gwen
11232,Tuber♀ Hailey
11233,Tuber♀ Jani
11245,Tuber Alexis
11246,Tuber Amira
11248,Tuber Priscilla
11249,Tuber♀ Caitlyn
11250,Tuber♀ Chelsea
11253,Tuber♂ Conner
11254,Tuber♀ Holly
11255,Tuber♂ Jacky
11256,Tuber♂ Jared
11259,Tuber♀ Mariel
11260,Tuber♂ Trenton
11275,Tuber♂ Delmar
11282,Tuber♀ Marlene
11289,Twin Brothers  Milton
11291,Twin Sisters  Christa
11292,Twin Sisters  Christine
11294,Twins Amy & May
11295,Twins Jo & Zoe
11296,Twins Meg & Peg
11297,Twins Ann & Anne
11298,Twins Lea & PiaC
11299,Twins Amy & Liv
11304,Twins Gina & Mia
11305,Twins Miu & Yuki
11306,Twins Tori & Tia
11315,Twins Eli & Anne
11317,Twins Jen & Kira
11318,Twins Joy & Meg
11320,Twins Kiri & Jan
11321,Twins Miu & Mia
11322,Twins Emma & Lil
11323,Twins Liv & Liz
11324,Twins Teri & Tia
11333,Twins Clea & Gil
11334,Twins Day & Dani
11336,Twins Kay & Tia
11341,Twins Saya & Aya*
11342,Twins Tori & Til
11343,Twins Emy & Lin
11344,Twins Kumi & Amy
11345,Twins Mayo & May
11346,Twins Ally & Amy
11347,Twins Lia & Lily
11348,Twins Rae & Ula
11349,Twins Sola & Ana
11350,Twins Tara & ValW2
11351,Twins Faith & Joy
11352,Twins Nana & Nina
11360,Twins Harper and Sarah
11361,Twins Isa and Nico
11362,Twins Myn&Lyn
11364,Unique Star Karla
11365,Veteran Armando
11367,Veteran Brenden
11368,Veteran Brian
11371,Veteran Clayton
11372,Veteran Edger
11373,Veteran Emanuel
11374,Veteran Grant
11375,Veteran Harlan
11376,Veteran Terrell
11384,Veteran Edgar
11389,Veteran♂ Arlen
11390,Veteran♂ Chester
11391,Veteran♂ Hugo
11392,Veteran♀ Julia
11393,Veteran♀ Karla
11394,Veteran♀ Kim
11395,Veteran♂ Martell
11396,Veteran♂ Ray
11397,Veteran♀ Sayuri
11398,Veteran♂ Shaun
11399,Veteran♀ Tiffany
11400,Veteran♂ Abraham
11402,Veteran♀ Cathy
11403,Veteran♂ Carter*
11404,Veteran♀ Cecile
11405,Veteran♂ Chester*
11406,Veteran♀ Chloris*
11407,Veteran♂ Claude
11408,Veteran♀ Denae*
11409,Veteran♀ Gina*
11411,Veteran♂ Jerry
11413,Veteran♂ Lucius
11414,Veteran♀ Maya
11415,Veteran♂ Murphy
11416,Veteran♀ Oriana
11417,Veteran♀ Portia
11418,Veteran♂ Rayne
11419,Veteran♀ Rhona
11420,Veteran♂ Ron*
11421,Veteran♀ Rosaline
11424,Veteran♂ Sinan
11425,Veteran♂ Sterling
11426,Veteran♂ Vincent
11427,Veteran♂ ZachWinter
11428,Veteran♀ Catrina
11429,Veteran♂ Gerard
11430,Veteran♂ Gilles
11431,Veteran♀ Inga
11432,Veteran♂ Louis
11433,Veteran♂ Timeo
11434,Veteran♀ Trisha
11435,Veteran♂ Akira
11436,Veteran♂ Don
11437,Veteran♂ Eric
11438,Veteran♂ Harry
11439,Veteran♀ Heather
11440,Veteran♂ Leon
11441,Veteran♀ Lynn
11442,Veteran♂ Roger
11443,Veteran♀ Sheri
11444,Veteran Duo Tsunekazu and Nobuko
11445,Veteran Actor J.J.
11446,Veteran Actor Masachika
11447,Veteran Actor Peter
11448,Viscount Ardmore
11449,Viscount Braine
11450,Viscount Cullinan
11451,Viscount Gourdon
11452,Viscount Herault
11453,Viscount Orloff
11454,Viscount Tolkowsky
11455,Viscountess Anne-Laure
11456,Viscountess Ayla
11457,Viscountess Beatrice
11458,Viscountess Danielle
11459,Viscountess Julia
11460,Viscountess Mathilde
11461,Viscountess Regine
11462,Waiter Bert
11463,Waiter Clint
11464,Waiter Maxwell
11466,Waiter Lou
11467,Waitress Kati
11469,Waitress Aurora*
11470,Waitress Bonita
11471,Waitress Flo
11472,Waitress Tia
11473,Waitress Jan
11474,Waitress Paget
11475,Waitress Paula*
11476,Waitress Talia
11477,Worker Braden
11478,Worker Brendon
11479,Worker Colin
11480,Worker Conrad
11481,Worker Dillan
11482,Worker Gary
11483,Worker Gerardo
11484,Worker Holden
11485,Worker Jackson
11486,Worker Mason
11487,Worker Quentin
11488,Worker Willy
11499,Worker Noel
11501,Worker Arnold
11502,Worker Brady
11503,Worker Brand
11504,Worker Cairn
11505,Worker Cliff
11506,Worker Don
11507,Worker Eddie
11508,Worker Felix
11509,Worker Filipe
11510,Worker Glenn
11511,Worker Gus
11512,Worker Heath
11513,Worker Matthew
11514,Worker Patton
11515,Worker Rich
11516,Worker Rob
11517,Worker Ryan
11518,Worker Scott
11519,Worker Shelby
11520,Worker Sterling
11521,Worker Tyler
11522,Worker Victor
11523,Worker Zack
11527,Worker Friedrich
11529,Worker Herman
11530,Worker Isaac
11531,Worker Leo
11533,Worker Maynard
11534,Worker Mitchell
11535,Worker Morgann
11536,Worker Nathan
11537,Worker Niel
11539,Worker Pasqual
11541,Worker Paul
11542,Worker Ryan*
11544,Worker Tavarius
11545,Worker Tibor
11547,Worker Victor*
11549,Worker Dimitri
11550,Worker Narek
11551,Worker Yusif
11552,Worker Frank
11553,Worker Jeff
11554,Worker Vaclav
11555,Worker Sangon
11556,Worker Toway
11557,Worker Bomber
11558,Worker Chean
11559,Worker Demit
11560,Worker Hubor
11561,Worker Kebile
11562,Worker Laber
11563,Worker Ordo
11564,Worker Retay
11565,Worker Ronix
11566,Worker Wagel
11567,Worker Dobit
11569,Worker Kaster
11570,Worker Lobel
11571,Worker Releo
11572,Worker Saken
11573,Worker Rustix
11574,World Champion Abram
11575,World Champion Toler
11576,World Champion Ray
11577,World Finalist Brendan*
11579,World Finalist Kippei
11580,World Finalist Nitesh
11581,World Finalist Henry
11582,World Finalist Abel
11583,World Finalist Joe
11584,World Finalist Brian
11585,World Finalist Jaime
11586,World Finalist Wolfe
11587,Young Couple Dez & Luke
11588,Young Couple Lea & Jed
11589,Young Couple Lois & Hal
11595,Young Couple Kira & Dan
11601,Young Couple Mel & Paul
11602,Young Couple Alek & Emy
11603,Young Couple Eve & Jon
11604,Young Couple Gia & Jes
11608,Young Couple Mike & Nat
11609,Young Couple Ty & Sue
11612,Young Couple Duff & Eda
11613,Young Couple Moe & Lulu
11614,Young Couple Tim & Sue
11618,Young Couple Vic & Tara
11627,Youngster
11639,Youngster *Y
11640,Youngster Albert
11641,Youngster Gordon
11642,Youngster Ian
11643,Youngster Jason
11644,Youngster Jimmy
11645,Youngster Joey*
11650,Youngster Mikey
11651,Youngster Owen
11652,Youngster Samuel
11653,Youngster Warren
11654,Youngster Allen
11655,Youngster Ben
11656,Youngster Billy
11657,Youngster Calvin
11662,Youngster Dillion
11663,Youngster Eddie
11664,Youngster Joey
11665,Youngster Josh
11666,Youngster Neal
11667,Youngster Timmy
11668,Youngster Tommy
11677,Youngster Deandre
11678,Youngster Demetrius
11679,Youngster Dillon
11681,Youngster Jaylen
11683,Youngster Johnson
11692,Youngster Chad
11696,Youngster Cole
11697,Youngster Cordell
11698,Youngster Dan
11699,Youngster Dave
11700,Youngster Destin
11707,Youngster Nash
11712,Youngster Tyler
11713,Youngster Yasu
11716,Youngster Austin
11717,Youngster Dallas
11721,Youngster Darius
11722,Youngster Donny
11723,Youngster Jonathon
11724,Youngster Logan
11725,Youngster Michael
11726,Youngster Oliver
11727,Youngster Sebastian
11728,Youngster Tristan
11733,Youngster Wayne
11766,Youngster Regis
11769,Youngster Abe
11771,Youngster Astor
11774,Youngster Keita
11775,Youngster Kenneth
11776,Youngster Kevin
11777,Youngster Kyle
11778,Youngster Lester
11779,Youngster Masao
11781,Youngster Nicholas
11782,Youngster Parker
11783,Youngster Roland
11784,Youngster Wes
11785,Youngster Zachary
11789,Youngster Cody*
11790,Youngster Henley*
11791,Youngster Jaye
11793,Youngster Karl
11794,Youngster Keita*
11796,Youngster Kenny
11798,Youngster Masahiro
11801,Youngster Pedro
11802,Youngster Petey
11803,Youngster SinclairB2
11804,Youngster Terrell
11805,Youngster Waylon
11807,Youngster Aidan
11808,Youngster Anthony
11810,Youngster David
11812,Youngster Jacob
11813,Youngster Jayden
11825,Youngster Cutler
11828,Youngster Ham
11835,Youngster Caleb
11838,Youngster Kai
11843,Lad
11849,Youngster Bernie
11851,Youngster Dustin
11852,Youngster Jonathan
11853,Youngster Wyatt
11857,Youth Athlete♀ Hiromi
11858,Youthful Couple Ariel
11859,Youthful Couple River
